Category,City,Country,Customer_ID,Customer_Name,Discount,Order_Date,Order_ID,Order_Priority,Product_ID,Product_Name,Profit,Quantity,Region,Segment,Ship_Date,Ship_Mode,Shipping_Cost,Sub_Category,weeknum
Furniture,Seattle,United States,MM-182804,Muhammed MacIntyre,0.2,2013-03-15 00:00:00.000,CA-2013-124793,High,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",-22.1382,2,West,Corporate,2013-03-17 00:00:00.000,First Class,24.56,Chairs,11
Furniture,Seattle,United States,MC-172754,Marc Crier,0.2,2013-03-23 00:00:00.000,CA-2013-118899,Medium,FUR-CH-10004754,"Global Stack Chair with Arms, Black",14.6902,7,West,Consumer,2013-03-23 00:00:00.000,Same Day,25.78,Chairs,12
Technology,Seattle,United States,RB-194654,Rick Bensley,0.2,2013-07-05 00:00:00.000,CA-2013-103107,Medium,TEC-PH-10001198,Avaya 4621SW VoIP phone,19.9665,3,West,Home Office,2013-07-05 00:00:00.000,Same Day,20.65,Phones,27
Technology,Seattle,United States,RB-194654,Rick Bensley,0.2,2013-07-05 00:00:00.000,CA-2013-103107,Medium,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,8.997,3,West,Home Office,2013-07-05 00:00:00.000,Same Day,15.65,Phones,27
Technology,Seattle,United States,CC-122204,Chris Cortes,0.2,2013-07-09 00:00:00.000,CA-2013-155474,Medium,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,9.4486,1,West,Consumer,2013-07-15 00:00:00.000,Standard Class,1.59,Phones,28
Technology,Seattle,United States,DK-133754,Dennis Kane,0.2,2013-07-18 00:00:00.000,US-2013-139087,Medium,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,-4.6764,2,West,Consumer,2013-07-23 00:00:00.000,Second Class,2.93,Phones,29
Furniture,Seattle,United States,MS-177704,Maxwell Schwartz,0.2,2013-08-24 00:00:00.000,CA-2013-150350,Medium,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,-39.9528,6,West,Consumer,2013-08-31 00:00:00.000,Standard Class,46.1,Chairs,34
Technology,Seattle,United States,MS-177704,Maxwell Schwartz,0.2,2013-08-24 00:00:00.000,CA-2013-150350,Medium,TEC-MA-10001972,Okidata C331dn Printer,62.82,3,West,Consumer,2013-08-31 00:00:00.000,Standard Class,80.61,Machines,34
Furniture,Seattle,United States,SJ-201254,Sanjit Jacobs,0.2,2013-09-18 00:00:00.000,CA-2013-159730,Medium,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,9.9652,2,West,Home Office,2013-09-22 00:00:00.000,Standard Class,7.43,Chairs,38
Technology,Seattle,United States,SJ-201254,Sanjit Jacobs,0.2,2013-09-18 00:00:00.000,CA-2013-159730,Medium,TEC-PH-10002085,Clarity 53712,7.9188,2,West,Home Office,2013-09-22 00:00:00.000,Standard Class,5.26,Phones,38
Furniture,Seattle,United States,DP-131054,Dave Poirier,0.2,2013-09-24 00:00:00.000,CA-2013-159009,Medium,FUR-CH-10003396,Global Deluxe Steno Chair,-20.7846,3,West,Corporate,2013-09-28 00:00:00.000,Standard Class,10.69,Chairs,39
Technology,Seattle,United States,SW-204554,Shaun Weien,0.2,2013-09-28 00:00:00.000,CA-2013-140249,Medium,TEC-PH-10002584,Samsung Galaxy S4,125.198,2,West,Consumer,2013-10-04 00:00:00.000,Standard Class,75.04,Phones,39
Technology,Seattle,United States,GT-147104,Greg Tran,0.2,2013-12-07 00:00:00.000,US-2013-169040,Medium,TEC-PH-10002834,Google Nexus 5,26.9985,3,West,Consumer,2013-12-13 00:00:00.000,Standard Class,40.59,Phones,49
Technology,Seattle,United States,GT-147104,Greg Tran,0.2,2013-12-07 00:00:00.000,US-2013-169040,Medium,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,13.7193,1,West,Consumer,2013-12-13 00:00:00.000,Standard Class,12.85,Phones,49
Technology,Seattle,United States,ED-138854,Emily Ducich,0.2,2013-12-23 00:00:00.000,CA-2013-149916,Medium,TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,3.757,1,West,Home Office,2013-12-25 00:00:00.000,Second Class,0.7,Machines,52
Furniture,Seattle,United States,JE-157154,Joe Elijah,0.2,2013-12-26 00:00:00.000,CA-2013-105081,Medium,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,52.3764,3,West,Consumer,2013-12-31 00:00:00.000,Standard Class,38.16,Chairs,52
Technology,Seattle,United States,CS-122504,Chris Selesnick,0.2,2014-01-24 00:00:00.000,CA-2014-139080,Medium,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,8.6352,6,West,Corporate,2014-01-29 00:00:00.000,Standard Class,5.31,Phones,4
Technology,Seattle,United States,SZ-200354,Sam Zeldin,0.2,2014-01-31 00:00:00.000,CA-2014-157273,High,TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,60.4768,4,West,Home Office,2014-02-03 00:00:00.000,First Class,82.91,Phones,5
Furniture,Seattle,United States,CS-118454,Cari Sayre,0.2,2014-02-12 00:00:00.000,CA-2014-131828,High,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",108.3528,4,West,Corporate,2014-02-14 00:00:00.000,Second Class,152.43,Chairs,7
Technology,Seattle,United States,CS-118454,Cari Sayre,0.2,2014-02-12 00:00:00.000,CA-2014-131828,High,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",7.7679,3,West,Corporate,2014-02-14 00:00:00.000,Second Class,10.86,Phones,7
Technology,Seattle,United States,AC-106154,Ann Chong,0.2,2014-02-24 00:00:00.000,CA-2014-136007,Low,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,25.186,5,West,Corporate,2014-03-03 00:00:00.000,Standard Class,9.74,Phones,9
Technology,Seattle,United States,VM-216854,Valerie Mitchum,0.2,2014-03-17 00:00:00.000,US-2014-101539,High,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,49.4982,3,West,Home Office,2014-03-19 00:00:00.000,Second Class,77.64,Phones,12
Furniture,Seattle,United States,JF-152954,Jason Fortune-,0.2,2014-05-16 00:00:00.000,US-2014-110604,Medium,FUR-CH-10004287,SAFCO Arco Folding Chair,24.858,1,West,Consumer,2014-05-21 00:00:00.000,Standard Class,11.66,Chairs,20
Furniture,Seattle,United States,JF-152954,Jason Fortune-,0.2,2014-05-16 00:00:00.000,US-2014-110604,Medium,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,4.2624,2,West,Consumer,2014-05-21 00:00:00.000,Standard Class,3.07,Chairs,20
Technology,Seattle,United States,BD-113204,Bill Donatelli,0.2,2014-06-11 00:00:00.000,CA-2014-158071,Medium,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",7.7679,3,West,Consumer,2014-06-16 00:00:00.000,Standard Class,7.45,Phones,24
Technology,Seattle,United States,TB-214004,Tom Boeckenhauer,0.2,2014-06-12 00:00:00.000,CA-2014-134565,Medium,TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,130.2075,5,West,Consumer,2014-06-14 00:00:00.000,Second Class,27.21,Machines,24
Furniture,Seattle,United States,TW-210254,Tamara Willingham,0.2,2014-06-14 00:00:00.000,CA-2014-104850,Medium,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",-25.4744,4,West,Home Office,2014-06-20 00:00:00.000,Standard Class,27.16,Chairs,24
Technology,Seattle,United States,JK-156404,Jim Kriz,0.2,2014-07-04 00:00:00.000,CA-2014-168109,High,TEC-MA-10001148,Okidata MB491 Multifunction Printer,209.58,6,West,Home Office,2014-07-04 00:00:00.000,Same Day,396.92,Machines,27
Technology,Seattle,United States,JK-156404,Jim Kriz,0.2,2014-07-04 00:00:00.000,CA-2014-168109,High,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",2.6973,1,West,Home Office,2014-07-04 00:00:00.000,Same Day,1.69,Phones,27
Technology,Seattle,United States,DK-128954,Dana Kaydos,0.2,2014-08-13 00:00:00.000,CA-2014-152310,Medium,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,27.2952,8,West,Consumer,2014-08-20 00:00:00.000,Standard Class,9.58,Phones,33
Furniture,Seattle,United States,CM-118154,Candace McMahon,0.2,2014-08-22 00:00:00.000,CA-2014-121489,Medium,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",38.8704,6,West,Corporate,2014-08-26 00:00:00.000,Second Class,34.36,Chairs,34
Technology,Seattle,United States,KN-167054,Kristina Nunn,0.2,2014-08-29 00:00:00.000,CA-2014-126067,Medium,TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,11.4296,4,West,Home Office,2014-09-04 00:00:00.000,Standard Class,2.25,Phones,35
Furniture,Seattle,United States,SU-206654,Stephanie Ulpright,0.2,2014-09-03 00:00:00.000,CA-2014-111388,Medium,FUR-CH-10003061,"Global Leather Task Chair, Black",-2.6997,3,West,Home Office,2014-09-03 00:00:00.000,Same Day,40.5,Chairs,36
Furniture,Seattle,United States,JF-154154,Jennifer Ferguson,0.2,2014-09-12 00:00:00.000,US-2014-142188,High,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,8.8784,2,West,Consumer,2014-09-12 00:00:00.000,Same Day,31.94,Chairs,37
Technology,Seattle,United States,JF-154154,Jennifer Ferguson,0.2,2014-09-12 00:00:00.000,US-2014-142188,High,TEC-PH-10000127,iOttie XL Car Mount,-17.991,5,West,Consumer,2014-09-12 00:00:00.000,Same Day,13.3,Phones,37
Furniture,Seattle,United States,EB-138404,Ellis Ballard,0.2,2014-10-02 00:00:00.000,CA-2014-156951,Medium,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,0.0,3,West,Corporate,2014-10-09 00:00:00.000,Standard Class,34.16,Chairs,40
Technology,Seattle,United States,FG-142604,Frank Gastineau,0.2,2014-10-03 00:00:00.000,CA-2014-101308,High,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,-20.1362,2,West,Home Office,2014-10-08 00:00:00.000,Standard Class,6.78,Phones,40
Furniture,Seattle,United States,JK-156254,Jim Karlsson,0.2,2014-10-31 00:00:00.000,CA-2014-142622,Medium,FUR-CH-10004289,Global Super Steno Chair,-23.0352,8,West,Consumer,2014-11-03 00:00:00.000,First Class,104.98,Chairs,44
Furniture,Seattle,United States,JK-156254,Jim Karlsson,0.2,2014-10-31 00:00:00.000,CA-2014-142622,Medium,FUR-CH-10003833,Novimex Fabric Task Chair,-6.098,2,West,Consumer,2014-11-03 00:00:00.000,First Class,31.4,Chairs,44
Furniture,Seattle,United States,KC-166754,Kimberly Carter,0.2,2014-11-04 00:00:00.000,CA-2014-142636,Medium,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,26.8744,4,West,Corporate,2014-11-08 00:00:00.000,Standard Class,24.65,Chairs,45
Furniture,Seattle,United States,AB-100604,Adam Bellavance,0.2,2014-11-07 00:00:00.000,CA-2014-107174,Low,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,-73.0548,2,West,Home Office,2014-11-14 00:00:00.000,Standard Class,47.81,Chairs,45
Furniture,Seattle,United States,TT-210704,Ted Trevino,0.2,2014-11-14 00:00:00.000,CA-2014-122490,Medium,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,150.294,6,West,Consumer,2014-11-19 00:00:00.000,Standard Class,269.03,Chairs,46
Technology,Seattle,United States,CC-122204,Chris Cortes,0.2,2014-11-17 00:00:00.000,US-2014-107888,High,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,10.788,3,West,Consumer,2014-11-20 00:00:00.000,First Class,0.87,Phones,47
Technology,Seattle,United States,PB-188054,Patrick Bzostek,0.2,2014-12-06 00:00:00.000,CA-2014-156958,High,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,-7.0146,3,West,Home Office,2014-12-07 00:00:00.000,First Class,7.21,Phones,49
Office Supplies,Des Moines,United States,NP-186854,Nora Pelletier,0.2,2011-03-07 00:00:00.000,US-2011-131982,Medium,OFF-BI-10004224,Catalog Binders with Expanding Posts,33.64,2,West,Home Office,2011-03-11 00:00:00.000,Second Class,6.44,Binders,11
Technology,Kent,United States,AI-108554,Arianne Irving,0.2,2011-05-10 00:00:00.000,CA-2011-159709,Medium,TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",4.36,5,West,Consumer,2011-05-15 00:00:00.000,Standard Class,1.39,Phones,20
Furniture,Pasco,United States,MC-172754,Marc Crier,0.2,2011-09-08 00:00:00.000,CA-2011-107818,Low,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",121.99,5,West,Consumer,2011-09-14 00:00:00.000,Standard Class,109.81,Chairs,37
Technology,Des Moines,United States,JG-151154,Jack Garza,0.2,2011-09-21 00:00:00.000,US-2011-135972,High,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,27.7182,2,West,Consumer,2011-09-23 00:00:00.000,Second Class,47.17,Phones,39
Furniture,Olympia,United States,JK-156254,Jim Karlsson,0.2,2011-12-08 00:00:00.000,CA-2011-135608,High,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,45.294,5,West,Consumer,2011-12-10 00:00:00.000,Second Class,44.75,Chairs,50
Technology,Olympia,United States,RD-194804,Rick Duston,0.2,2012-06-23 00:00:00.000,CA-2012-122826,High,TEC-PH-10004830,Pyle PRT45 Retro Home Telephone,22.6764,4,West,Consumer,2012-06-25 00:00:00.000,Second Class,32.8,Phones,25
Furniture,Des Moines,United States,BM-111404,Becky Martin,0.2,2013-09-03 00:00:00.000,CA-2013-106278,Medium,FUR-CH-10003061,"Global Leather Task Chair, Black",-2.6997,3,West,Consumer,2013-09-06 00:00:00.000,Second Class,20.36,Chairs,36
Office Supplies,Edmonds,United States,BD-117704,Bryan Davis,0.2,2013-09-11 00:00:00.000,CA-2013-165918,High,OFF-BI-10004826,JM Magazine Binder,13.8684,3,West,Consumer,2013-09-15 00:00:00.000,Standard Class,2.51,Binders,37
Office Supplies,Edmonds,United States,BD-117704,Bryan Davis,0.2,2013-09-11 00:00:00.000,CA-2013-165918,High,OFF-BI-10004364,Storex Dura Pro Binders,4.455,3,West,Consumer,2013-09-15 00:00:00.000,Standard Class,1.82,Binders,37
Technology,Spokane,United States,DL-134954,Dionis Lloyd,0.2,2013-10-08 00:00:00.000,CA-2013-127649,High,TEC-MA-10001972,Okidata C331dn Printer,62.82,3,West,Corporate,2013-10-10 00:00:00.000,First Class,159.94,Machines,41
Technology,Vancouver,United States,AR-108254,Anthony Rawles,0.2,2013-12-12 00:00:00.000,CA-2013-160745,Medium,TEC-PH-10003273,AT&T TR1909W,22.6782,3,West,Corporate,2013-12-17 00:00:00.000,Second Class,18.56,Phones,50
Technology,Kent,United States,SB-201854,Sarah Brown,0.2,2014-06-13 00:00:00.000,CA-2014-119424,High,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,8.997,3,West,Consumer,2014-06-15 00:00:00.000,Second Class,8.79,Phones,24
Office Supplies,Kent,United States,JC-153854,Jenna Caffey,0.2,2014-07-09 00:00:00.000,CA-2014-108560,Medium,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",7.8192,2,West,Consumer,2014-07-16 00:00:00.000,Standard Class,1.73,Binders,28
Furniture,Spokane,United States,BW-111104,Bart Watters,0.2,2014-09-01 00:00:00.000,CA-2014-154074,High,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,7.1196,2,West,Corporate,2014-09-03 00:00:00.000,Second Class,115.19,Chairs,36
Office Supplies,Redmond,United States,SS-208754,Sung Shariari,0.2,2014-09-02 00:00:00.000,CA-2014-107909,Medium,OFF-BI-10003476,Avery Metallic Poly Binders,8.022,5,West,Consumer,2014-09-07 00:00:00.000,Standard Class,1.65,Binders,36
Technology,Edmonds,United States,PF-192254,Phillip Flathmann,0.2,2014-09-08 00:00:00.000,US-2014-130687,High,TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,34.1784,2,West,Consumer,2014-09-11 00:00:00.000,First Class,75.19,Phones,37
Office Supplies,Bellingham,United States,SF-202004,Sarah Foster,0.2,2014-11-02 00:00:00.000,CA-2014-123967,Medium,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,7.85,5,West,Consumer,2014-11-04 00:00:00.000,Second Class,0.53,Binders,45
Office Supplies,Pasco,United States,MC-178454,Michael Chen,0.2,2014-11-11 00:00:00.000,US-2014-128447,Medium,OFF-BI-10001543,GBC VeloBinder Manual Binding System,10.0772,1,West,Consumer,2014-11-18 00:00:00.000,Standard Class,3.21,Binders,46
Office Supplies,Renton,United States,CK-122054,Chloris Kastensmidt,0.2,2014-11-22 00:00:00.000,CA-2014-110443,High,OFF-BI-10001670,Vinyl Sectional Post Binders,56.55,5,West,Consumer,2014-11-26 00:00:00.000,Standard Class,25.67,Binders,47
Technology,Renton,United States,CK-122054,Chloris Kastensmidt,0.2,2014-11-22 00:00:00.000,CA-2014-110443,High,TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",103.9992,1,West,Consumer,2014-11-26 00:00:00.000,Standard Class,87.56,Machines,47
Office Supplies,Bellevue,United States,AB-101654,Alan Barnes,0.2,2014-12-06 00:00:00.000,CA-2014-131212,Medium,OFF-BI-10001617,GBC Wire Binding Combs,8.3754,3,West,Consumer,2014-12-10 00:00:00.000,Standard Class,2.02,Binders,49
Office Supplies,Bellevue,United States,AB-101654,Alan Barnes,0.2,2014-12-06 00:00:00.000,CA-2014-131212,Medium,OFF-BI-10000145,Zipper Ring Binder Pockets,5.4288,6,West,Consumer,2014-12-10 00:00:00.000,Standard Class,1.15,Binders,49
Office Supplies,Everett,United States,GD-145904,Giulietta Dortch,0.2,2014-12-26 00:00:00.000,CA-2014-162880,Medium,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,1.3978,1,West,Corporate,2014-12-30 00:00:00.000,Standard Class,0.23,Binders,52
Office Supplies,Denver,United States,KT-164804,Kean Thornton,0.2,2011-03-10 00:00:00.000,US-2011-140116,Low,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",9.3564,4,West,Consumer,2011-03-17 00:00:00.000,Standard Class,15.56,Art,11
Office Supplies,Denver,United States,KT-164804,Kean Thornton,0.2,2011-03-10 00:00:00.000,US-2011-140116,Low,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,-15.9102,3,West,Consumer,2011-03-17 00:00:00.000,Standard Class,80.79,Storage,11
Technology,Louisville,United States,JE-157454,Joel Eaton,0.2,2011-06-22 00:00:00.000,CA-2011-142048,Critical,TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,56.5662,6,West,Consumer,2011-06-25 00:00:00.000,First Class,35.16,Accessories,26
Office Supplies,Aurora,United States,KE-164204,Katrina Edelman,0.2,2011-07-04 00:00:00.000,CA-2011-120096,Critical,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,3.2432,2,West,Corporate,2011-07-07 00:00:00.000,First Class,6.83,Appliances,28
Office Supplies,Aurora,United States,KE-164204,Katrina Edelman,0.2,2011-07-04 00:00:00.000,CA-2011-120096,Critical,OFF-PA-10001977,Xerox 194,62.1376,4,West,Corporate,2011-07-07 00:00:00.000,First Class,34.66,Paper,28
Office Supplies,Denver,United States,BS-117554,Bruce Stewart,0.2,2011-08-03 00:00:00.000,CA-2011-133690,High,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",0.2925,1,West,Consumer,2011-08-05 00:00:00.000,First Class,0.59,Appliances,32
Office Supplies,Louisville,United States,PW-192404,Pierre Wener,0.2,2011-11-18 00:00:00.000,CA-2011-164210,High,OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",12.5328,4,West,Consumer,2011-11-20 00:00:00.000,Second Class,5.98,Paper,47
Technology,Thornton,United States,TC-212954,Toby Carlisle,0.2,2011-12-20 00:00:00.000,CA-2011-140816,Critical,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,89.5888,7,West,Consumer,2011-12-20 00:00:00.000,Same Day,177.54,Accessories,52
Furniture,Colorado Springs,United States,KL-165554,Kelly Lampkin,0.2,2011-12-26 00:00:00.000,CA-2011-111451,Critical,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,20.1558,3,West,Corporate,2011-12-28 00:00:00.000,First Class,87.27,Chairs,53
Furniture,Colorado Springs,United States,KL-165554,Kelly Lampkin,0.2,2011-12-26 00:00:00.000,CA-2011-111451,Critical,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,-24.5646,3,West,Corporate,2011-12-28 00:00:00.000,First Class,60.56,Furnishings,53
Furniture,Colorado Springs,United States,KL-165554,Kelly Lampkin,0.2,2011-12-26 00:00:00.000,CA-2011-111451,Critical,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",78.8592,8,West,Corporate,2011-12-28 00:00:00.000,First Class,54.13,Furnishings,53
Office Supplies,Colorado Springs,United States,KL-165554,Kelly Lampkin,0.2,2011-12-26 00:00:00.000,CA-2011-111451,Critical,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",9.2988,3,West,Corporate,2011-12-28 00:00:00.000,First Class,6.23,Fasteners,53
Office Supplies,Colorado Springs,United States,SP-206204,Stefania Perrino,0.2,2012-01-06 00:00:00.000,CA-2012-149636,Low,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",9.25,5,West,Corporate,2012-01-12 00:00:00.000,Standard Class,2.7,Paper,1
Office Supplies,Pueblo,United States,FC-143354,Fred Chung,0.2,2012-03-08 00:00:00.000,CA-2012-107741,High,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",0.8946,1,West,Corporate,2012-03-10 00:00:00.000,First Class,0.6,Art,10
Technology,Aurora,United States,JM-161954,Justin MacKendrick,0.2,2012-06-20 00:00:00.000,US-2012-136427,High,TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,15.743,7,West,Consumer,2012-06-23 00:00:00.000,First Class,18.02,Phones,25
Furniture,Aurora,United States,GB-145304,George Bell,0.2,2012-09-11 00:00:00.000,CA-2012-126186,High,FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,4.004,4,West,Corporate,2012-09-12 00:00:00.000,First Class,3.85,Furnishings,37
Furniture,Denver,United States,DG-133004,Deirdre Greer,0.2,2012-10-25 00:00:00.000,CA-2012-130848,High,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,-29.1168,8,West,Corporate,2012-10-25 00:00:00.000,Same Day,76.97,Chairs,43
Office Supplies,Louisville,United States,MK-179054,Michael Kennedy,0.2,2012-12-18 00:00:00.000,CA-2012-107468,High,OFF-AR-10000634,Newell 320,0.5992,2,West,Corporate,2012-12-22 00:00:00.000,Standard Class,0.83,Art,51
Office Supplies,Colorado Springs,United States,ER-138554,Elpida Rittenbach,0.2,2012-12-21 00:00:00.000,CA-2012-127019,High,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,4.5738,7,West,Corporate,2012-12-25 00:00:00.000,Standard Class,5.75,Appliances,51
Office Supplies,Colorado Springs,United States,JR-156704,Jim Radford,0.2,2012-12-24 00:00:00.000,US-2012-103471,High,OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",1.5795,3,West,Consumer,2012-12-28 00:00:00.000,Standard Class,0.93,Art,52
Technology,Denver,United States,ON-187154,Odella Nelson,0.2,2013-03-02 00:00:00.000,US-2013-151862,Low,TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,13.9986,2,West,Corporate,2013-03-09 00:00:00.000,Standard Class,9.36,Phones,9
Furniture,Longmont,United States,LC-168854,Lena Creighton,0.2,2013-06-18 00:00:00.000,CA-2013-107146,High,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",54.3528,4,West,Consumer,2013-06-20 00:00:00.000,First Class,136.72,Chairs,25
Furniture,Longmont,United States,LC-168854,Lena Creighton,0.2,2013-06-18 00:00:00.000,CA-2013-107146,High,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",-13.3176,3,West,Consumer,2013-06-20 00:00:00.000,First Class,58.7,Furnishings,25
Furniture,Broomfield,United States,JE-157154,Joe Elijah,0.2,2013-07-09 00:00:00.000,CA-2013-112109,High,FUR-CH-10004287,SAFCO Arco Folding Chair,74.574,3,West,Consumer,2013-07-13 00:00:00.000,Standard Class,46.88,Chairs,28
Office Supplies,Broomfield,United States,JE-157154,Joe Elijah,0.2,2013-07-09 00:00:00.000,CA-2013-112109,High,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",-1.2558,7,West,Consumer,2013-07-13 00:00:00.000,Standard Class,3.92,Storage,28
Furniture,Fort Collins,United States,TC-214754,Tony Chapman,0.2,2013-08-23 00:00:00.000,US-2013-141880,High,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,9.8328,3,West,Home Office,2013-08-24 00:00:00.000,First Class,26.8,Furnishings,34
Furniture,Arvada,United States,BP-111854,Ben Peterman,0.2,2013-09-13 00:00:00.000,CA-2013-142902,High,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,52.5114,2,West,Corporate,2013-09-15 00:00:00.000,Second Class,69.62,Chairs,37
Furniture,Arvada,United States,BP-111854,Ben Peterman,0.2,2013-09-13 00:00:00.000,CA-2013-142902,High,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,3.5948,4,West,Corporate,2013-09-15 00:00:00.000,Second Class,2.35,Furnishings,37
Furniture,Arvada,United States,BP-111854,Ben Peterman,0.2,2013-09-13 00:00:00.000,CA-2013-142902,High,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",1.7136,1,West,Corporate,2013-09-15 00:00:00.000,Second Class,0.04,Furnishings,37
Office Supplies,Arvada,United States,BP-111854,Ben Peterman,0.2,2013-09-13 00:00:00.000,CA-2013-142902,High,OFF-LA-10000634,Avery 509,2.0358,3,West,Corporate,2013-09-15 00:00:00.000,Second Class,0.99,Labels,37
Furniture,Aurora,United States,CL-127004,Craig Leslie,0.2,2013-09-25 00:00:00.000,CA-2013-108875,Low,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,7.504,2,West,Home Office,2013-10-02 00:00:00.000,Standard Class,2.86,Furnishings,39
Office Supplies,Aurora,United States,CL-127004,Craig Leslie,0.2,2013-09-25 00:00:00.000,CA-2013-108875,Low,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,-95.823,9,West,Home Office,2013-10-02 00:00:00.000,Standard Class,48.4,Storage,39
Technology,Pueblo,United States,LB-167954,Laurel Beltran,0.2,2013-10-07 00:00:00.000,US-2013-157490,High,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",0.8495,5,West,Home Office,2013-10-08 00:00:00.000,First Class,14.64,Accessories,41
Furniture,Aurora,United States,NC-186254,Noah Childs,0.2,2013-10-14 00:00:00.000,US-2013-100839,High,FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",4.368,3,West,Corporate,2013-10-18 00:00:00.000,Standard Class,2.21,Furnishings,42
